x y
#cosinus
0	1
1	0.999200106660978
2	0.996801706302619
3	0.992808635853866
4	0.987227283375627
5	0.980066577841242
6	0.97133797485203
7	0.961055438310771
8	0.949235418082441
9	0.935896823677935
10	0.921060994002885
11	0.904751663219963
12	0.886994922779284
13	0.86781917967765
14	0.847255111013416
15	0.825335614909678
16	0.802095757884293
17	0.777572718750928
18	0.751805729140895
19	0.724836010740905
20	0.696706709347165
21	0.667462825841308
22	0.63715114419858
23	0.605820156643463
24	0.573519986072457
25	0.54030230586814
26	0.506220257232778
27	0.47132836417374
28	0.435682446276712
29	0.399339529406273
30	0.362357754476674
31	0.324796284438776
32	0.286715209631955
33	0.248175451652373
34	0.209238665891419
35	0.169967142900241
36	0.130423708738146
37	0.0906716244643097
38	0.0507744849335792
39	0.0107961170582674
40	-0.0291995223012888
41	-0.069148448654062
42	-0.108986752239871
43	-0.148650700271364
44	-0.18807683889288
45	-0.227202094693087
46	-0.26596387560898
47	-0.304300171059833
48	-0.342149651150898
49	-0.379451764788155
50	-0.416146836547142
51	-0.452176162140912
52	-0.487482102334359
53	-0.522008175154707
54	-0.555699146250613
55	-0.588501117255346
56	-0.62036161201268
57	-0.651229660527545
58	-0.681055880507152
59	-0.70979255636212
60	-0.737393715541245
61	-0.763815202077774
62	-0.789014747229531
63	-0.81295203709989
64	-0.835588777131408
65	-0.856888753368947
66	-0.876817890394281
67	-0.895344305839492
68	-0.912438361391958
69	-0.928072710209333
70	-0.942222340668658
71	-0.954864616379626
72	-0.965979312397975
73	-0.975548647581083
74	-0.983557313034006
75	-0.989992496600445
76	-0.994843903359459
77	-0.998103772095146
78	-0.999766887712928
79	-0.999830589582598
80	-0.998294775794753
81	-0.99516190332383
82	-0.990436984097473
83	-0.984127576978514
84	-0.97624377567241
85	-0.966798192579461
86	-0.955805938617666
87	-0.943284599048476
88	-0.929254205344123
89	-0.913737203141545
90	-0.896758416334147
91	-0.878345007358874
92	-0.858526433742102
93	-0.83733440097388
94	-0.814802811785913
95	-0.790967711914417
96	-0.765867232434637
97	-0.739541528759258
98	-0.71203271639831
99	-0.683384803583336
100	-0.653643620863612
101	-0.622856747787041
102	-0.591073436783031
103	-0.55834453436911
104	-0.524722399807346
105	-0.490260821340699
106	-0.455014930143305
107	-0.419041112122356
108	-0.38239691771268
109	-0.345140969808323
110	-0.307332869978419
111	-0.269033103117399
112	-0.230302940682059
113	-0.191204342670302
114	-0.151799858498356
115	-0.112152526935055
116	-0.0723257752532545
117	-0.0323833177597247
118	0.0076109461341479
119	0.0475930341377878
120	0.0874989834394464
121	0.127264953033056
122	0.166827325850222
123	0.206122810533958
124	0.245088542691362
125	0.283662185463226
126	0.321782029249722
127	0.35938709043259
128	0.396417208935922
129	0.432813144469452
130	0.468516671300377
131	0.503470671402114
132	0.537619225830956
133	0.570907704184454
134	0.603282851998404
135	0.634692875942635
136	0.665087526679283
137	0.694418179251016
138	0.722637910870592
139	0.749701575987307
140	0.77556587851025
141	0.800189441072806
142	0.823532871227622
143	0.845558824466117
144	0.866232063961728
145	0.885519516941319
146	0.903390327594559
147	0.919815906436639
148	0.934769976045349
149	0.948228613099346
150	0.960170286650366
151	0.970575892568149
152	0.979428784102971
153	0.986714798516892
154	0.992422279741117
155	0.996542097023217
156	0.99906765953439
157	0.999994926913375
158	0.999322415730172
159	0.997051201859214
160	0.993184918758193
161	0.987729751655308
162	0.980694427654217
163	0.972090201772533
164	0.961930838936196
165	0.95023259195853
166	0.937014175539204
167	0.922296736324713
168	0.906103819078245
169	0.888461329013091
170	0.869397490349825
171	0.848942801163572
172	0.827129984593597
173	0.803993936493257
174	0.779571669604088
175	0.753902254343305
176	0.727026756299476
177	0.698988170536338
178	0.669831352809865
179	0.639602947808631
180	0.608351314532255
181	0.576126448927319
182	0.542979903904521
183	0.50896470686501
184	0.474135274867862
185	0.43854732757439
186	0.402257798108573
187	0.365324741976202
188	0.327807244188458
189	0.289765324738495
190	0.251259842582256
191	0.212352398277126
192	0.173105235434182
193	0.13358114114169
194	0.0938433455191623
195	0.0539554205626498
196	0.0139811784431128
197	-0.0260154305794408
198	-0.0659704204627299
199	-0.105819871746218
200	-0.145500033808614
201	-0.184947426855267
202	-0.2240989434723
203	-0.262891949585
204	-0.301264384658992
205	-0.339154860983835
206	-0.376502761880283
207	-0.413248338674027
208	-0.449332806280839
209	-0.484698437250152
210	-0.519288654116686
211	-0.553048119912302
212	-0.585922826693367
213	-0.617860181941925
214	-0.648809092702519
215	-0.678720047320012
216	-0.707545194647683
217	-0.735238420598841
218	-0.76175542191954
219	-0.787053777064324
220	-0.811093014061656
221	-0.833834675260437
222	-0.855242378854046
223	-0.875281877083464
224	-0.893921111026392
225	-0.911130261884677
226	-0.926881798688036
227	-0.941150522337732
228	-0.953913605919758
229	-0.965150631223029
230	-0.974843621404164
231	-0.982977069746599
232	-0.989537964468031
233	-0.994515809536489
234	-0.997902641461745
235	-0.999693042035206
236	-0.999884146997886
237	-0.998475650622611
238	-0.995469806203119
239	-0.990871422449267
240	-0.984687855794127
241	-0.976928998625255
242	-0.967607263458988
243	-0.95673756308306
244	-0.944337286699328
245	-0.930426272104753
246	-0.915026773955164
247	-0.898163428162547
248	-0.879863212482849
249	-0.86015540335732
250	-0.839071529076452
251	-0.816645319341443
252	-0.792912651303862
253	-0.767911492169874
254	-0.741681838460795
255	-0.7142656520272
256	-0.685706792918906
257	-0.656050949218258
258	-0.62534556394893
259	-0.593639759177225
260	-0.560984257427229
261	-0.52743130053561
262	-0.493034566075809
