x y
#sinus
0	0
1	0.0399893341866342
2	0.0799146939691727
3	0.119712207288919
4	0.159318206614246
5	0.198669330795061
6	0.237702626427135
7	0.276355648564114
8	0.314566560616118
9	0.35227423327509
10	0.389418342308651
11	0.425939465066
12	0.461779175541483
13	0.496880137843737
14	0.531186197920883
15	0.564642473395035
16	0.597195441362392
17	0.628793024018469
18	0.659384671971473
19	0.688921445110551
20	0.717356090899523
21	0.744643119970859
22	0.770738878898969
23	0.795601620036366
24	0.819191568300998
25	0.841470984807897
26	0.862404227243338
27	0.881957806884948
28	0.900100442176505
29	0.916803108771767
30	0.932039085967226
31	0.945783999449539
32	0.958015860289225
33	0.968715100118265
34	0.977864602435316
35	0.98544972998846
36	0.991458348191686
37	0.99588084453764
38	0.998710143975583
39	0.999941720229966
40	0.999573603041505
41	0.997606381319174
42	0.994043202198076
43	0.988889766004701
44	0.982154317137618
45	0.973847630878195
46	0.963982996152448
47	0.952576194271595
48	0.939645473685325
49	0.925211520788168
50	0.909297426825682
51	0.89192865095338
52	0.873132979507516
53	0.852940481552876
54	0.831383460778683
55	0.80849640381959
56	0.78431592508442
57	0.758880708180922
58	0.732231444030252
59	0.704410765770176
60	0.675463180551151
61	0.645434998334371
62	0.614374257805712
63	0.582330649524082
64	0.549355436427127
65	0.515501371821464
66	0.480822614988648
67	0.445374644541871
68	0.409214169672017
69	0.372399039425056
70	0.334988150155905
71	0.297041351306832
72	0.258619349661111
73	0.219783612225117
74	0.180596267894233
75	0.141120008059867
76	0.101417986316602
77	0.0615537174299131
78	0.021590975726096
79	-0.0184063069330538
80	-0.0583741434275801
81	-0.0982485937451087
82	-0.137965867271227
83	-0.17746242484086
84	-0.21667508038738
85	-0.255541102026831
86	-0.293998312415568
87	-0.331985188220734
88	-0.369440958544477
89	-0.406305702144417
90	-0.442520443294852
91	-0.478027246135343
92	-0.512769307355724
93	-0.546691047069287
94	-0.579738197728743
95	-0.611857890942719
96	-0.642998742053909
97	-0.673110932343562
98	-0.702146288730805
99	-0.7300583608393
100	-0.756802495307928
101	-0.782335907226653
102	-0.806617748583241
103	-0.829609173611371
104	-0.851273400935574
105	-0.871575772413588
106	-0.890483808581989
107	-0.907967260616405
108	-0.923998158723188
109	-0.938550856885108
110	-0.951602073889516
111	-0.963130930573317
112	-0.973118983225174
113	-0.981550253091515
114	-0.98841125193913
115	-0.993691003633464
116	-0.997381061698093
117	-0.999475522827284
118	-0.999971036330024
119	-0.998866809490414
120	-0.996164608835841
121	-0.991868757310913
122	-0.98598612736167
123	-0.978526129941139
124	-0.969500699453809
125	-0.958924274663138
126	-0.946813775592609
127	-0.933188576457298
128	-0.918070474669267
129	-0.901483655966355
130	-0.883454655720153
131	-0.864012316485074
132	-0.843187741856417
133	-0.821014246711247
134	-0.797527303911704
135	-0.772764487555987
136	-0.746765412867812
137	-0.719571672820507
138	-0.691226771597127
139	-0.661776054993038
140	-0.631266637872322
141	-0.599747328794044
142	-0.567268551928969
143	-0.533882266391644
144	-0.499641883116902
145	-0.464602179413757
146	-0.428819211333396
147	-0.392350223991454
148	-0.355253559988043
149	-0.317588566072035
150	-0.279415498198926
151	-0.240795425134159
152	-0.201790130756129
153	-0.162462015215154
154	-0.12287399510655
155	-0.0830894028174964
156	-0.0431718852087287
157	-0.00318530179313799
158	0.0368063774258269
159	0.0767391742925189
160	0.116549204850494
161	0.156172781543212
